h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,labels
19540108,17.0,16.0,1018.7,9999.9,1.6,5.5,8.0,999.9,19.0,14.0,0.12,999.9,
19540109,15.5,15.0,1006.1,9999.9,1.4,19.5,27.0,999.9,23.0,9.0,0.04,999.9,
19540111,22.2,19.3,995.1,9999.9,1.5,22.0,30.9,999.9,25.0,18.0,0.04,999.9,
19540112,13.0,12.0,1008.1,9999.9,2.2,7.5,12.0,999.9,16.0,12.0,0.05,999.9,
19540113,17.2,9999.9,1011.0,9999.9,1.4,10.9,15.9,999.9,19.0,12.0,0.05,999.9,
19540114,22.0,19.3,1006.1,9999.9,1.9,18.2,30.9,999.9,25.0,18.0,0.01,999.9,
19540115,25.0,21.5,1001.3,9999.9,2.8,25.0,27.0,999.9,28.0,21.0,99.99,999.9,
19540116,34.0,33.2,9999.9,9999.9,5.3,18.7,27.0,999.9,37.0,27.0,0.04,999.9,
19540117,35.7,32.5,986.7,9999.9,10.9,10.7,16.9,999.9,39.0,34.0,0.05,999.9,
19540118,30.5,22.0,1004.8,9999.9,9.3,26.0,27.0,999.9,32.0,28.0,0.06,999.9,
19540119,27.8,9999.9,1016.9,9999.9,10.9,21.0,35.0,999.9,30.0,23.0,0.00,999.9,
19540120,24.5,18.0,1000.8,9999.9,3.6,22.0,35.0,999.9,27.0,19.0,0.08,999.9,
19540121,19.5,9999.9,1004.6,9999.9,4.3,16.2,22.9,999.9,23.0,14.0,0.05,999.9,
19540122,21.7,16.2,1029.3,9999.9,4.3,7.5,9.9,999.9,25.0,16.0,0.05,999.9,
19540123,18.7,15.5,1037.8,9999.9,7.8,9.5,12.0,999.9,21.0,18.0,0.05,999.9,
19540124,17.2,12.5,1035.8,9999.9,999.9,8.0,12.0,999.9,23.0,12.0,0.05,999.9,
19540125,2.0,-1.3,1034.2,9999.9,6.8,7.5,9.9,999.9,7.0,-2.0,0.00,999.9,
19540126,1.0,-3.2,1033.1,9999.9,4.3,7.0,8.0,999.9,7.0,-6.0,0.00,999.9,
19540127,18.0,15.0,1023.4,9999.9,7.8,11.2,19.0,999.9,25.0,0.0,0.05,999.9,
19540128,21.7,15.8,1017.6,9999.9,4.3,15.2,19.0,999.9,25.0,18.0,0.04,999.9,
19540129,10.8,3.7,1018.7,9999.9,5.9,10.0,15.9,999.9,16.0,1.0,0.05,999.9,
19540130,-0.5,-2.7,9999.9,9999.9,7.8,7.5,9.9,999.9,7.0,-8.0,0.02,999.9,
19540131,4.0,3.5,1028.8,9999.9,999.9,4.5,12.0,999.9,16.0,-6.0,0.02,999.9,
19540202,22.5,9999.9,1035.7,9999.9,3.1,4.5,8.0,999.9,25.0,19.0,0.05,999.9,
19540204,24.0,23.0,1026.8,9999.9,1.5,11.7,22.9,999.9,32.0,16.0,0.06,999.9,
19540205,24.5,23.5,1023.3,9999.9,6.8,10.2,19.0,999.9,32.0,18.0,0.08,999.9,
19540206,18.0,16.0,1027.5,9999.9,3.4,8.4,9.9,999.9,21.0,9999.9,0.00,999.9,
19540207,8.2,5.8,1026.0,9999.9,3.4,11.0,12.0,999.9,14.0,5.0,0.00,999.9,
19540208,9.0,2.3,1023.7,9999.9,2.5,11.9,15.9,999.9,18.0,1.0,0.00,999.9,
19540210,10.8,5.2,1024.0,9999.9,4.3,12.2,19.0,999.9,14.0,9.0,0.00,999.9,
19540211,11.0,4.2,1019.3,9999.9,4.0,15.0,15.9,999.9,18.0,5.0,0.02,999.9,
19540212,15.8,10.0,1016.5,9999.9,2.8,7.5,14.0,999.9,19.0,12.0,0.10,999.9,
19540214,3.5,-3.0,1022.2,9999.9,2.2,0.5,1.9,999.9,18.0,-8.0,0.02,999.9,
19540215,4.5,0.2,1026.6,9999.9,1.6,2.5,6.0,999.9,10.0,-8.0,0.02,999.9,
19540216,-6.0,-18.3,1032.3,9999.9,2.5,1.5,6.0,999.9,3.0,-17.0,0.00,999.9,
19540217,-0.5,-4.0,1033.5,9999.9,3.0,3.0,8.0,999.9,12.0,-8.0,0.00,999.9,
19540218,-2.7,9999.9,1032.9,9999.9,2.2,0.5,1.9,999.9,3.0,-8.0,0.05,999.9,
19540219,-1.0,-5.5,1032.5,9999.9,9.3,7.0,12.0,999.9,12.0,-13.0,0.05,999.9,
19540220,3.0,0.0,1033.2,9999.9,5.9,999.9,999.9,999.9,12.0,0.0,0.00,999.9,
19540221,1.3,-2.8,1037.1,9999.9,2.5,2.5,6.0,999.9,18.0,-9.0,0.02,999.9,
19540222,6.0,-2.5,1037.0,9999.9,1.7,3.5,6.0,999.9,19.0,-6.0,0.02,999.9,
19540223,5.5,-1.0,1038.4,9999.9,1.9,4.0,12.0,999.9,19.0,-9.0,0.00,999.9,
19540224,13.3,7.2,1033.3,9999.9,3.5,7.5,8.0,999.9,25.0,10.0,0.04,999.9,
19540226,13.7,6.0,1015.4,9999.9,2.2,20.5,27.0,999.9,18.0,9.0,0.02,999.9,
19540227,12.2,8.7,1010.0,9999.9,1.4,23.0,27.0,999.9,16.0,9.0,0.02,999.9,
19540228,22.2,19.5,1008.7,9999.9,1.6,12.0,15.9,999.9,27.0,16.0,0.05,999.9,
19540301,32.2,28.8,1007.1,9999.9,1.7,12.0,14.0,999.9,36.0,25.0,0.04,999.9,
19540302,32.0,27.0,1006.5,9999.9,2.5,11.9,15.9,999.9,37.0,28.0,0.20,999.9,
19540304,35.5,33.0,998.4,9999.9,2.2,13.5,15.9,999.9,36.0,34.0,0.12,999.9,
19540307,35.0,33.5,1016.0,9999.9,2.6,8.0,8.0,999.9,37.0,34.0,0.08,999.9,
19540308,32.5,27.5,1018.6,9999.9,2.2,11.0,14.0,999.9,34.0,30.0,0.05,999.9,
19540310,29.5,25.0,1026.3,9999.9,2.5,8.5,12.0,999.9,32.0,28.0,0.00,999.9,
19540311,29.0,23.5,1025.9,9999.9,3.4,3.0,8.0,999.9,30.0,28.0,0.00,999.9,
19540312,29.0,22.5,1026.6,9999.9,5.9,999.9,999.9,999.9,30.0,28.0,0.00,999.9,
19540316,32.5,26.7,1009.3,9999.9,7.5,20.0,28.9,999.9,37.0,30.0,0.05,999.9,
19540317,28.0,24.0,1013.7,9999.9,10.9,13.5,15.9,999.9,36.0,25.0,0.02,999.9,
19540318,27.5,25.2,1011.5,9999.9,6.7,6.5,9.9,999.9,30.0,23.0,0.08,999.9,
19540319,30.5,27.5,1016.5,9999.9,7.1,4.5,8.0,999.9,34.0,28.0,0.04,999.9,
19540320,26.5,19.5,1028.1,9999.9,7.9,4.5,12.0,999.9,36.0,14.0,0.02,999.9,
19540321,32.2,21.0,1027.2,9999.9,5.0,9.5,15.9,999.9,43.0,25.0,0.00,999.9,
19540322,36.5,29.0,1020.4,9999.9,3.4,8.9,9.9,999.9,43.0,32.0,0.00,999.9,
19540323,40.7,35.5,1017.3,9999.9,3.4,8.4,9.9,999.9,50.0,28.0,0.00,999.9,
19540324,41.5,9999.9,1013.8,9999.9,2.5,11.4,15.9,999.9,52.0,36.0,0.00,999.9,
19540325,38.5,31.5,1007.7,9999.9,1.9,5.5,6.0,999.9,46.0,32.0,0.02,999.9,
19540326,35.2,33.0,1008.4,9999.9,1.2,3.5,8.0,999.9,37.0,34.0,0.04,999.9,
19540327,33.5,29.5,9999.9,9999.9,1.6,5.0,8.0,999.9,36.0,30.0,0.02,999.9,
19540328,32.0,29.5,1009.0,9999.9,2.2,3.0,8.0,999.9,36.0,28.0,0.06,999.9,
19540329,31.0,29.0,1011.6,9999.9,2.0,8.5,14.0,999.9,34.0,28.0,0.08,999.9,
19540331,37.0,27.2,1019.3,9999.9,4.5,4.0,9.9,999.9,41.0,30.0,0.00,999.9,
19540401,37.5,32.8,9999.9,9999.9,1.6,11.0,15.9,999.9,39.0,34.0,0.24,999.9,
19540402,40.2,34.7,1009.7,9999.9,0.8,2.0,4.1,999.9,50.0,32.0,0.05,999.9,
19540403,32.0,30.5,1011.0,9999.9,2.3,6.0,12.0,999.9,34.0,30.0,0.05,999.9,
19540405,42.3,33.0,1008.4,9999.9,7.5,20.7,30.9,999.9,50.0,36.0,0.16,999.9,
19540406,39.0,32.0,1016.8,9999.9,9.3,8.5,14.0,999.9,50.0,32.0,0.00,999.9,
19540408,31.5,28.5,1029.0,9999.9,7.8,9.0,12.0,999.9,34.0,27.0,0.28,999.9,
19540409,33.0,28.3,1031.4,9999.9,12.4,12.0,15.9,999.9,37.0,28.0,0.02,999.9,
19540410,34.2,26.0,1029.2,9999.9,10.9,8.5,12.0,999.9,41.0,28.0,0.02,999.9,
19540411,33.5,9999.9,1028.4,9999.9,5.9,3.5,6.0,999.9,43.0,25.0,0.00,999.9,
19540412,34.2,25.7,1021.2,9999.9,7.5,5.4,9.9,999.9,43.0,25.0,0.00,999.9,
19540413,34.0,9999.9,1007.7,9999.9,1.7,10.0,14.0,999.9,37.0,28.0,0.24,999.9,
19540414,36.0,33.5,9999.9,9999.9,2.8,7.5,12.0,999.9,39.0,34.0,0.04,999.9,
19540416,39.2,32.5,1010.2,9999.9,5.3,10.4,15.9,999.9,46.0,32.0,0.05,999.9,
19540417,38.0,9999.9,1018.0,9999.9,2.2,999.9,999.9,999.9,43.0,36.0,0.16,999.9,
19540418,37.5,33.0,1022.7,9999.9,7.5,8.0,9.9,999.9,45.0,34.0,0.02,999.9,
19540419,41.8,32.5,1021.5,9999.9,5.9,8.5,12.0,999.9,52.0,28.0,0.00,999.9,
19540421,40.5,33.3,1015.2,9999.9,5.3,10.7,22.9,999.9,48.0,34.0,0.00,999.9,
19540422,35.2,23.3,1018.6,9999.9,9.3,17.5,19.0,999.9,39.0,32.0,0.00,999.9,
19540423,37.5,9999.9,1016.6,9999.9,999.9,11.9,15.9,999.9,48.0,27.0,99.99,999.9,
19540424,36.2,9999.9,1010.1,9999.9,9.3,13.5,15.9,999.9,43.0,32.0,0.10,999.9,
19540425,34.7,9999.9,1015.1,9999.9,7.8,12.2,19.0,999.9,41.0,30.0,0.00,999.9,
19540426,35.2,25.5,1017.0,9999.9,12.4,12.0,15.9,999.9,39.0,28.0,0.00,999.9,
19540427,36.5,22.0,1017.4,9999.9,10.9,5.1,6.0,999.9,43.0,28.0,0.00,999.9,
19540428,37.7,30.2,1018.5,9999.9,8.4,5.0,9.9,999.9,43.0,32.0,0.04,999.9,
19540429,42.5,28.8,1014.9,9999.9,2.5,6.0,9.9,999.9,54.0,28.0,0.02,999.9,
19540430,43.7,36.0,1010.3,9999.9,6.8,11.5,15.9,999.9,50.0,39.0,0.08,999.9,
19540502,50.8,47.5,1010.1,9999.9,1.9,5.0,8.0,999.9,57.0,46.0,0.06,999.9,
19540503,56.0,49.5,1008.6,9999.9,4.0,7.5,9.9,999.9,64.0,48.0,0.02,999.9,
19540504,51.8,48.0,1013.1,9999.9,3.1,6.0,8.0,999.9,57.0,50.0,0.05,999.9,
19540505,63.5,50.5,1015.9,9999.9,5.9,10.4,14.0,999.9,79.0,46.0,0.00,999.9,
19540506,51.3,46.8,1018.1,9999.9,4.3,8.0,12.0,999.9,61.0,43.0,0.00,999.9,
19540508,58.8,47.0,1021.2,9999.9,7.8,10.4,14.0,999.9,72.0,54.0,0.00,999.9,
19540509,54.5,48.0,1021.7,9999.9,9.3,9.5,14.0,999.9,63.0,50.0,0.00,999.9,
19540510,58.2,42.8,1023.6,9999.9,999.9,12.2,19.0,999.9,68.0,46.0,0.00,999.9,
19540511,48.7,40.5,1023.2,9999.9,9.3,12.7,19.0,999.9,55.0,43.0,0.00,999.9,
19540512,44.2,33.8,1021.5,9999.9,12.4,15.9,27.0,999.9,50.0,41.0,0.00,999.9,
19540513,42.3,29.0,1023.4,9999.9,10.9,999.9,999.9,999.9,46.0,36.0,0.00,999.9,
19540514,41.5,28.3,1021.0,9999.9,12.4,6.5,12.0,999.9,50.0,28.0,0.00,999.9,
19540515,41.0,28.0,1016.0,9999.9,9.3,5.0,8.0,999.9,46.0,32.0,0.00,999.9,
19540516,50.3,29.3,1017.2,9999.9,3.4,9.0,12.0,999.9,64.0,37.0,0.00,999.9,
19540518,60.3,34.5,1015.5,9999.9,4.3,16.2,22.9,999.9,70.0,50.0,0.00,999.9,
19540519,59.3,38.5,1014.4,9999.9,6.2,11.0,12.0,999.9,68.0,50.0,0.00,999.9,
19540520,62.7,49.2,1012.7,9999.9,5.3,5.1,6.0,999.9,70.0,54.0,0.00,999.9,
19540521,64.3,54.2,1009.3,9999.9,6.8,11.0,15.9,999.9,79.0,55.0,0.02,999.9,
19540522,66.2,56.3,1011.7,9999.9,5.3,5.5,9.9,999.9,72.0,55.0,0.02,999.9,
19540524,55.0,50.5,1013.9,9999.9,999.9,7.5,9.9,999.9,61.0,50.0,0.02,999.9,
19540525,55.0,53.0,1019.4,9999.9,10.1,7.0,9.9,999.9,63.0,50.0,0.04,999.9,
19540526,57.2,52.2,1023.3,9999.9,8.4,11.0,12.0,999.9,64.0,50.0,0.00,999.9,
19540527,58.3,53.0,1021.4,9999.9,9.9,8.9,15.9,999.9,68.0,50.0,99.99,999.9,
19540528,62.7,50.0,1020.5,9999.9,5.3,999.9,999.9,999.9,70.0,50.0,0.00,999.9,
19540530,62.2,48.2,1017.0,9999.9,9.3,7.4,9.9,999.9,73.0,46.0,0.00,999.9,
19540531,62.2,51.3,1013.2,9999.9,4.3,3.5,8.0,999.9,75.0,50.0,0.04,999.9,
19540601,55.3,44.0,1011.2,9999.9,9.3,12.0,15.9,999.9,61.0,48.0,0.00,999.9,
19540602,55.0,37.0,1015.1,9999.9,9.9,6.5,8.0,999.9,63.0,48.0,0.00,999.9,
19540603,50.5,41.0,1016.2,9999.9,7.5,14.0,19.0,999.9,57.0,39.0,0.01,999.9,
19540604,55.0,40.5,1021.4,9999.9,12.4,7.4,9.9,999.9,61.0,46.0,0.00,999.9,
19540605,58.2,43.5,1014.4,9999.9,10.9,8.0,14.0,999.9,68.0,50.0,0.02,999.9,
19540606,54.0,44.2,1009.2,9999.9,6.2,999.9,999.9,999.9,63.0,46.0,0.02,999.9,
19540608,59.5,39.0,1010.5,9999.9,9.9,5.1,8.0,999.9,72.0,43.0,0.00,999.9,
19540609,67.2,48.2,1009.3,9999.9,8.4,3.5,8.0,999.9,81.0,55.0,0.00,999.9,
19540610,72.7,51.8,1009.2,9999.9,4.3,11.8,19.0,999.9,81.0,55.0,0.00,999.9,
19540611,63.0,55.5,1011.2,9999.9,3.4,8.4,15.9,999.9,77.0,57.0,0.43,999.9,
19540612,56.5,54.8,1014.4,9999.9,3.1,9.0,12.0,999.9,63.0,55.0,0.51,999.9,
19540613,59.8,49.5,1017.2,9999.9,7.5,6.0,9.9,999.9,66.0,52.0,0.00,999.9,
19540614,64.5,54.0,1017.3,9999.9,4.3,999.9,999.9,999.9,72.0,57.0,0.12,999.9,
19540615,63.0,59.0,1020.8,9999.9,4.3,4.0,6.0,999.9,70.0,57.0,0.04,999.9,
19540616,58.0,53.7,1023.7,9999.9,3.4,6.0,9.9,999.9,59.0,55.0,0.00,999.9,
19540617,62.7,50.2,1024.7,9999.9,6.9,4.0,8.0,999.9,73.0,46.0,0.02,999.9,
19540618,65.0,56.3,1025.1,9999.9,5.9,1.5,6.0,999.9,75.0,59.0,0.02,999.9,
19540619,69.3,59.0,1025.8,9999.9,4.3,2.0,6.0,999.9,79.0,59.0,0.00,999.9,
19540620,75.2,59.3,1022.8,9999.9,4.3,2.5,9.9,999.9,86.0,64.0,0.00,999.9,
19540623,65.0,53.5,1010.6,9999.9,4.3,11.9,15.9,999.9,72.0,59.0,0.02,999.9,
19540624,60.8,44.0,1008.8,9999.9,9.3,13.7,19.0,999.9,68.0,50.0,0.00,999.9,
19540626,62.7,55.3,1006.8,9999.9,3.1,10.0,12.0,999.9,68.0,59.0,0.02,999.9,
19540628,59.5,51.8,1009.5,9999.9,5.3,9.0,14.0,999.9,68.0,50.0,0.00,999.9,
19540629,64.5,9999.9,1014.6,9999.9,7.5,5.5,9.9,999.9,72.0,57.0,0.00,999.9,
19540630,58.7,50.0,1019.6,9999.9,9.3,6.9,9.9,999.9,66.0,52.0,0.42,999.9,
19540701,58.7,47.3,1019.6,9999.9,9.3,6.0,9.9,999.9,64.0,52.0,0.00,999.9,
19540702,64.2,53.5,1010.5,9999.9,3.4,8.4,15.9,999.9,72.0,52.0,99.99,999.9,
19540704,63.5,56.5,1007.6,9999.9,6.8,6.5,9.9,999.9,72.0,57.0,0.02,999.9,
19540705,65.5,54.0,1011.6,9999.9,4.3,4.5,9.9,999.9,75.0,50.0,0.00,999.9,
19540707,63.7,54.2,1018.1,9999.9,8.4,8.4,9.9,999.9,70.0,57.0,0.00,999.9,
19540709,65.8,61.2,1017.6,9999.9,5.3,999.9,999.9,999.9,73.0,61.0,0.02,999.9,
19540712,64.8,62.2,1004.2,9999.9,6.2,4.0,9.9,999.9,70.0,63.0,0.02,999.9,
19540713,66.7,58.5,1003.3,9999.9,4.3,5.0,9.9,999.9,72.0,57.0,0.02,999.9,
19540716,58.0,50.2,1005.2,9999.9,7.8,8.0,9.9,999.9,61.0,52.0,0.08,999.9,
19540717,55.0,47.5,9999.9,9999.9,5.3,13.5,15.9,999.9,61.0,48.0,0.02,999.9,
19540718,57.7,54.5,9999.9,9999.9,3.4,13.5,15.9,999.9,61.0,54.0,0.26,999.9,
19540719,62.2,56.8,998.6,9999.9,4.3,7.5,9.9,999.9,68.0,59.0,0.43,999.9,
19540721,58.5,51.8,1010.1,9999.9,8.4,8.9,9.9,999.9,64.0,50.0,0.05,999.9,
19540722,60.0,51.8,1008.6,9999.9,8.4,10.9,15.9,999.9,66.0,54.0,0.06,999.9,
19540723,56.3,50.0,1011.8,9999.9,10.9,6.5,9.9,999.9,64.0,52.0,0.24,999.9,
19540724,58.0,50.0,1013.5,9999.9,7.8,7.5,9.9,999.9,68.0,52.0,0.09,999.9,
19540725,59.3,53.7,1013.1,9999.9,7.5,4.5,8.0,999.9,66.0,48.0,0.02,999.9,
19540727,64.5,60.0,995.8,9999.9,6.5,999.9,999.9,999.9,70.0,59.0,0.12,999.9,
19540730,57.5,54.0,1001.5,9999.9,4.3,5.5,8.0,999.9,66.0,52.0,0.09,999.9,
19540731,60.3,54.7,1009.8,9999.9,4.3,3.0,4.1,999.9,68.0,50.0,0.12,999.9,
19540802,60.3,53.5,1006.2,9999.9,7.5,23.2,27.0,999.9,68.0,55.0,1.09,999.9,
19540803,61.2,53.7,1009.1,9999.9,10.9,16.2,27.0,999.9,70.0,52.0,0.02,999.9,
19540804,62.7,52.0,1006.4,9999.9,8.4,10.4,15.9,999.9,66.0,55.0,0.00,999.9,
19540805,60.0,51.0,1006.1,9999.9,9.9,10.5,15.9,999.9,68.0,52.0,0.02,999.9,
19540807,64.5,51.8,1011.2,9999.9,2.5,7.5,12.0,999.9,75.0,54.0,0.00,999.9,
19540808,65.8,56.3,1007.6,9999.9,5.9,7.9,9.9,999.9,77.0,63.0,0.12,999.9,
19540809,65.0,55.0,1006.9,9999.9,3.4,8.9,9.9,999.9,73.0,59.0,0.02,999.9,
19540810,68.0,59.5,999.4,9999.9,4.3,8.0,14.0,999.9,77.0,59.0,0.30,999.9,
19540812,58.0,51.5,1002.5,9999.9,4.3,10.5,14.0,999.9,66.0,52.0,0.08,999.9,
19540813,61.0,51.0,1007.2,9999.9,4.3,12.5,15.9,999.9,72.0,54.0,0.00,999.9,
19540815,68.0,61.0,1003.9,9999.9,3.4,9.5,15.9,999.9,84.0,59.0,0.02,999.9,
19540816,67.0,59.0,1006.5,9999.9,6.2,9.5,14.0,999.9,75.0,63.0,0.00,999.9,
19540817,61.7,56.0,1013.4,9999.9,7.5,7.5,15.9,999.9,68.0,57.0,0.10,999.9,
19540818,59.8,56.5,1019.2,9999.9,3.9,4.0,9.9,999.9,66.0,54.0,0.02,999.9,
19540819,62.0,53.8,1016.4,9999.9,5.6,999.9,999.9,999.9,68.0,50.0,0.00,999.9,
19540820,60.0,55.5,1011.9,9999.9,8.4,15.0,15.9,999.9,61.0,59.0,0.39,999.9,
19540822,61.0,52.7,1016.5,9999.9,9.3,8.0,12.0,999.9,72.0,55.0,0.00,999.9,
19540823,64.0,57.0,1011.5,9999.9,5.0,4.5,9.9,999.9,72.0,55.0,0.02,999.9,
19540824,61.0,59.0,1008.6,9999.9,3.4,6.0,12.0,999.9,63.0,59.0,0.16,999.9,
19540826,61.7,59.0,1015.1,9999.9,2.5,4.0,8.0,999.9,68.0,59.0,0.02,999.9,
19540827,61.2,55.8,1017.5,9999.9,3.4,3.5,8.0,999.9,66.0,55.0,0.02,999.9,
19540828,60.3,55.0,1017.7,9999.9,4.3,3.0,6.0,999.9,66.0,54.0,0.00,999.9,
19540830,54.5,52.0,1008.5,9999.9,5.6,8.4,9.9,999.9,63.0,46.0,0.28,999.9,
19540831,58.3,52.0,1000.1,9999.9,8.4,15.2,19.0,999.9,64.0,54.0,0.06,999.9,
19540901,57.0,47.5,1009.7,9999.9,12.4,22.7,33.0,999.9,63.0,55.0,0.02,999.9,
19540902,58.8,52.2,1018.9,9999.9,9.3,5.0,9.9,999.9,68.0,48.0,0.00,999.9,
19540904,62.2,58.5,1018.3,9999.9,2.5,2.0,6.0,999.9,66.0,61.0,0.00,999.9,
19540905,66.2,61.0,1016.1,9999.9,2.2,4.0,6.0,999.9,79.0,59.0,0.04,999.9,
19540906,62.2,60.0,1015.8,9999.9,3.1,2.5,4.1,999.9,68.0,54.0,0.00,999.9,
19540907,61.5,59.0,1014.6,9999.9,2.8,4.0,8.0,999.9,63.0,59.0,0.02,999.9,
19540908,56.5,51.0,1017.9,9999.9,9.3,4.5,12.0,999.9,64.0,48.0,0.00,999.9,
19540909,59.0,9999.9,1018.8,9999.9,3.1,4.0,6.0,999.9,68.0,46.0,0.00,999.9,
19540910,61.2,53.5,9999.9,9999.9,3.4,7.5,12.0,999.9,72.0,54.0,0.00,999.9,
19540911,61.0,58.0,1008.3,9999.9,2.6,8.0,9.9,999.9,64.0,59.0,0.59,999.9,
19540912,57.0,53.7,1004.2,9999.9,5.3,999.9,999.9,999.9,63.0,54.0,0.20,999.9,
19540913,55.3,52.5,1007.1,9999.9,8.4,7.0,9.9,999.9,63.0,54.0,0.18,999.9,
19540914,56.0,51.0,1016.2,9999.9,10.9,9.5,14.0,999.9,64.0,50.0,0.02,999.9,
19540916,59.7,48.2,1004.0,9999.9,7.8,11.5,15.9,999.9,72.0,50.0,0.47,999.9,
19540917,55.8,49.8,999.2,9999.9,7.8,17.2,27.0,999.9,61.0,50.0,0.24,999.9,
19540918,51.8,46.3,1000.4,9999.9,10.9,14.5,15.9,999.9,57.0,48.0,0.14,999.9,
19540919,51.5,45.2,1009.2,9999.9,9.9,8.4,9.9,999.9,61.0,45.0,0.02,999.9,
19540921,55.0,47.5,1007.0,9999.9,9.3,13.5,15.9,999.9,61.0,46.0,0.39,999.9,
19540922,50.0,46.3,1005.7,9999.9,7.8,7.0,9.9,999.9,57.0,46.0,0.18,999.9,
19540923,48.7,44.2,1008.5,9999.9,8.4,999.9,999.9,999.9,57.0,43.0,0.02,999.9,
19540924,46.5,40.5,1014.3,9999.9,8.4,7.5,12.0,999.9,55.0,39.0,0.01,999.9,
19540926,54.7,49.5,1002.7,9999.9,2.5,13.0,15.9,999.9,57.0,54.0,0.13,999.9,
19540927,50.0,46.5,1001.7,9999.9,1.9,10.0,14.0,999.9,55.0,45.0,0.02,999.9,
19540928,44.7,33.8,1003.6,9999.9,15.5,12.5,15.9,999.9,52.0,37.0,0.05,999.9,
19540929,47.5,37.3,1008.9,9999.9,10.9,11.0,15.9,999.9,57.0,41.0,0.02,999.9,
19540930,43.2,37.3,1005.9,9999.9,4.3,10.0,12.0,999.9,50.0,39.0,0.12,999.9,
19541001,43.5,40.0,999.4,9999.9,999.9,7.5,12.0,999.9,48.0,39.0,0.33,999.9,
19541002,46.5,41.0,1009.0,9999.9,7.5,17.9,30.9,999.9,54.0,41.0,0.08,999.9,
19541003,48.5,39.5,1019.3,9999.9,10.9,24.5,27.0,999.9,54.0,46.0,99.99,999.9,
19541004,44.5,9999.9,1020.6,9999.9,10.9,13.0,15.9,999.9,50.0,39.0,0.02,999.9,
19541005,43.5,37.2,1020.6,9999.9,10.9,12.8,19.0,999.9,48.0,37.0,0.02,999.9,
19541006,45.3,40.5,1020.3,9999.9,6.2,10.0,12.0,999.9,48.0,36.0,0.00,999.9,
19541007,44.7,38.0,9999.9,9999.9,7.8,999.9,999.9,999.9,46.0,43.0,0.00,999.9,
19541009,42.3,37.5,1019.1,9999.9,4.0,4.0,8.0,999.9,48.0,36.0,0.02,999.9,
19541010,46.0,40.5,1018.0,9999.9,4.3,11.9,15.9,999.9,52.0,41.0,0.02,999.9,
19541011,48.5,42.8,1016.5,9999.9,5.3,10.4,14.0,999.9,54.0,46.0,0.00,999.9,
19541013,50.5,48.0,1012.0,9999.9,3.0,15.9,15.9,999.9,55.0,48.0,0.24,999.9,
19541014,54.0,50.0,1006.4,9999.9,6.2,22.2,30.9,999.9,57.0,48.0,0.02,999.9,
19541015,45.5,40.0,1010.4,9999.9,8.4,8.0,15.9,999.9,55.0,37.0,0.00,999.9,
19541016,46.0,43.7,1008.2,9999.9,4.7,6.0,14.0,999.9,52.0,43.0,0.39,999.9,
19541017,46.5,40.0,1006.1,9999.9,9.9,18.0,22.9,999.9,54.0,41.0,0.10,999.9,
19541019,35.0,32.5,1002.1,9999.9,1.5,11.7,22.9,999.9,37.0,32.0,0.14,999.9,
19541020,45.0,42.3,9999.9,9999.9,3.0,17.7,22.9,999.9,52.0,36.0,0.51,999.9,
19541021,49.0,42.8,998.7,9999.9,6.2,12.7,19.0,999.9,55.0,43.0,0.02,999.9,
19541022,46.8,42.5,1004.0,9999.9,6.2,9.4,9.9,999.9,54.0,43.0,0.02,999.9,
19541023,47.3,45.3,995.0,9999.9,3.4,16.7,30.9,999.9,50.0,43.0,0.20,999.9,
19541024,45.5,40.2,1004.5,9999.9,7.8,16.2,27.0,999.9,54.0,36.0,0.08,999.9,
19541025,52.5,47.5,1000.3,9999.9,3.4,13.5,15.9,999.9,61.0,48.0,0.00,999.9,
19541026,45.8,41.7,1002.6,9999.9,5.3,9.9,9.9,999.9,54.0,43.0,0.16,999.9,
19541027,41.8,38.5,1010.4,9999.9,6.8,7.0,12.0,999.9,48.0,39.0,0.00,999.9,
19541028,40.2,9999.9,1019.3,9999.9,6.8,6.5,15.9,999.9,46.0,34.0,0.02,999.9,
19541029,38.3,9999.9,1020.1,9999.9,2.6,10.4,12.0,999.9,41.0,36.0,0.02,999.9,
19541101,47.0,42.0,1012.7,9999.9,5.3,9.4,9.9,999.9,50.0,46.0,0.00,999.9,
19541102,45.0,43.7,1017.3,9999.9,4.3,6.9,9.9,999.9,52.0,43.0,0.08,999.9,
19541104,39.5,38.0,1011.1,9999.9,8.4,4.0,8.0,999.9,46.0,37.0,0.10,999.9,
19541106,41.0,38.5,1018.7,9999.9,3.4,10.5,12.0,999.9,46.0,34.0,0.02,999.9,
19541107,44.2,40.2,1005.1,9999.9,4.3,13.5,15.9,999.9,46.0,41.0,0.10,999.9,
19541108,37.8,36.2,1010.0,9999.9,4.3,4.5,9.9,999.9,43.0,36.0,0.10,999.9,
19541109,43.0,40.7,999.4,9999.9,3.1,11.4,15.9,999.9,45.0,34.0,0.57,999.9,
19541110,41.8,37.0,1008.3,9999.9,4.3,17.2,30.9,999.9,46.0,39.0,0.02,999.9,
19541111,36.8,35.2,9999.9,9999.9,2.6,11.0,15.9,999.9,41.0,34.0,0.04,999.9,
19541112,44.0,38.3,1003.2,9999.9,5.3,20.9,30.9,999.9,52.0,39.0,0.05,999.9,
19541113,44.2,38.0,1000.5,9999.9,8.4,19.0,35.0,999.9,46.0,43.0,0.04,999.9,
